2019-12-13 16:11:11:118,0.1797556,0.8738227,2.724801,0.2097598,1.170002,2.732819,0.2391793,1.458531,2.73025,0.2194562,1.589397,2.69341,0.05825659,1.358426,2.801775,0.03306537,1.127334,2.854292,0.01538488,0.8796538,2.706594,0.01915103,0.7983266,2.667063,0.4118617,1.33627,2.671808,0.4810499,1.093019,2.68814,0.3910013,0.902955,2.669933,0.3744264,0.8634286,2.628498,0.1048934,0.8802671,2.713505,0.04353726,0.5938751,2.658406,0.03041039,0.2779284,2.759811,-0.01439525,0.235919,2.636874,0.2501884,0.8733609,2.665234,0.2864716,0.5745915,2.623473,0.3342046,0.1114595,2.680613,0.2858731,0.09806919,2.576838,0.2320786,1.387463,2.732991,0.01271646,0.7364203,2.635756,0.05817686,0.8056222,2.627353,0.3751269,0.8217927,2.613426,0.3645411,1.081784,2.597
2019-12-13 16:11:11:164,0.1808165,0.8744713,2.725326,0.2111609,1.170901,2.734176,0.2405276,1.459645,2.732105,0.2244651,1.592329,2.69809,0.05958375,1.358591,2.802101,0.03341938,1.126575,2.854653,0.001230669,0.8747896,2.717257,0.004142222,0.7898174,2.672462,0.4146227,1.336218,2.673975,0.4828285,1.092854,2.689415,0.3943375,0.9019501,2.673979,0.3760165,0.8695068,2.633181,0.1058958,0.8811963,2.714176,0.04179709,0.6048825,2.664373,0.0294086,0.2835858,2.763556,-0.01417636,0.2461928,2.637492,0.2512674,0.8737395,2.665647,0.2876185,0.5731986,2.62417,0.3361138,0.1082581,2.680469,0.286094,0.09884357,2.5784,0.2334556,1.388516,2.73476,-0.008764127,0.7288055,2.64293,0.03675689,0.8062786,2.636158,0.3722186,0.8233724,2.609769,0.3684539,1.092188,2.602039
2019-12-13 16:11:11:221,0.1813764,0.8757313,2.726058,0.2126048,1.172754,2.736444,0.2428152,1.462119,2.73589,0.2302719,1.59729,2.704742,0.06124314,1.359124,2.803669,0.03337197,1.126761,2.855026,0.04344603,0.8660977,2.732393,0.03505858,0.7930474,2.666331,0.4163851,1.336046,2.676708,0.4850527,1.09204,2.691656,0.393989,0.9024011,2.671012,0.3727157,0.863986,2.631283,0.1058774,0.8827437,2.714882,0.03038192,0.5990886,2.673445,0.02815031,0.4043283,2.728499,-0.009139002,0.443828,2.662524,0.2524068,0.8748493,2.666428,0.2885311,0.5734531,2.624382,0.3374301,0.1099015,2.680226,0.3043876,0.1033805,2.564683,0.2355266,1.390819,2.738187,0.04727884,0.7219462,2.640203,0.05722387,0.8228307,2.636261,0.3729341,0.8228351,2.614786,0.3655454,1.088297,2.60266
2019-12-13 16:11:11:305,0.1803388,0.8766155,2.726819,0.2121442,1.173737,2.737839,0.242872,1.463318,2.737729,0.2320985,1.599118,2.708046,0.06151001,1.359571,2.804246,0.03011422,1.128489,2.858141,0.0404501,0.8677686,2.735365,0.0313303,0.7981859,2.669129,0.4165072,1.335698,2.677904,0.4847905,1.092263,2.692922,0.394213,0.9023339,2.671738,0.3696656,0.8651317,2.635483,0.103802,0.8844271,2.715807,0.02576467,0.5923215,2.676924,0.02381802,0.4240186,2.735631,-0.07519531,0.3836914,2.753906,0.252036,0.8751298,2.666966,0.2884905,0.5732181,2.625234,0.3408155,0.1083919,2.685097,0.2879785,0.09879458,2.583234,0.2354459,1.391958,2.739935,0.04671402,0.7290126,2.641419,0.05759012,0.8344251,2.64225,0.3709533,0.8237339,2.61747,0.3620416,1.083452,2.606787
2019-12-13 16:11:11:342,0.1777091,0.8773151,2.727523,0.2088018,1.174973,2.73955,0.238382,1.46526,2.740256,0.2308346,1.600993,2.71197,0.05977567,1.359941,2.804583,0.02559261,1.127159,2.859536,0.02511456,0.8667879,2.735125,0.01284715,0.7968692,2.671362,0.4089255,1.33612,2.676463,0.4798039,1.092455,2.694018,0.395352,0.8994356,2.681674,0.3689935,0.8534148,2.646833,0.1004512,0.8852719,2.715816,0.01399397,0.5881345,2.68117,0.01561014,0.3589481,2.768169,-0.02338427,0.2572913,2.678485,0.2500922,0.8755435,2.66827,0.2884008,0.5695437,2.626339,0.3389493,0.1250592,2.686651,0.2865624,0.1280243,2.632388,0.2312613,1.393705,2.74227,0.02346597,0.7288965,2.639153,0.03988747,0.829648,2.641789,0.3673238,0.8216732,2.625571,0.3613377,1.079745,2.6177
2019-12-13 16:11:11:386,0.1743076,0.8771049,2.728065,0.2046636,1.175167,2.740648,0.2333943,1.4659,2.74165,0.2285171,1.602539,2.714005,0.0566428,1.358918,2.803908,0.02355066,1.12617,2.859842,0.02085454,0.8641516,2.739032,0.004057826,0.800102,2.674136,0.4046192,1.336336,2.675586,0.4749421,1.09357,2.694763,0.4104799,0.8984309,2.728681,0.4209041,0.9073545,2.758055,0.09625623,0.884898,2.716075,0.004924772,0.5857878,2.682967,-0.09624533,0.3257992,2.700296,-0.1141586,0.3562688,2.669964,0.2475631,0.8753847,2.669005,0.2876759,0.5662879,2.627687,0.3376837,0.132274,2.687037,0.286229,0.1276702,2.632689,0.2264826,1.394229,2.74361,0.01728206,0.7287893,2.638897,0.03145816,0.8076671,2.637429,0.4026284,0.8859535,2.768851,0.4088755,1.103848,2.73
2019-12-13 16:11:11:428,0.1711052,0.8762264,2.728444,0.2008765,1.175017,2.74086,0.2287999,1.466542,2.741382,0.2249187,1.602822,2.715084,0.05298626,1.358509,2.802263,0.01974805,1.124221,2.859029,-0.02509102,0.8732414,2.722433,-0.02776385,0.7895136,2.678506,0.4008416,1.336516,2.67475,0.4682031,1.092601,2.696096,0.4118152,0.8954278,2.731957,0.4069954,0.902633,2.755104,0.09295093,0.8838222,2.715893,-0.002624146,0.5829062,2.684053,-0.08490743,0.3460737,2.704087,-0.117317,0.3471358,2.669896,0.2445637,0.8746371,2.669921,0.284027,0.5624042,2.627262,0.3366399,0.1474369,2.693383,0.252599,0.1482823,2.663366,0.2221055,1.394662,2.743488,-0.04260497,0.7313041,2.653219,0.00404547,0.7949376,2.640917,0.3987773,0.8822026,2.76836,0.3969787,1.103226,2.7215
2019-12-13 16:11:11:487,0.1575705,0.8735733,2.727871,0.1829068,1.173051,2.741906,0.2049531,1.465464,2.743734,0.2064145,1.60431,2.719549,0.04281723,1.353609,2.791529,0.01039033,1.111834,2.854019,-0.02966696,0.8600824,2.716259,-0.03656213,0.7793126,2.67101,0.3820407,1.33665,2.681084,0.4499946,1.092927,2.700662,0.3466342,0.9102848,2.664025,0.3491804,0.8977311,2.652095,0.07635219,0.8806005,2.713475,-0.02175849,0.5755535,2.684173,-0.08440848,0.4772545,2.684054,-0.1134459,0.4498598,2.629416,0.2342922,0.8724786,2.670852,0.2766854,0.5557193,2.627362,0.3326699,0.1841183,2.688923,0.2503838,0.1727257,2.677225,0.1997766,1.393349,2.745524,-0.04603453,0.718435,2.6421,0.001626559,0.7776725,2.634417,0.3405094,0.848995,2.639384,0.3454299,1.125288,2.6102
2019-12-13 16:11:11:519,0.1499414,0.8709451,2.727417,0.1750158,1.171763,2.7412,0.1980215,1.465313,2.742688,0.1938919,1.60326,2.721802,0.03890901,1.350198,2.785111,0.002810247,1.1027,2.847527,-0.02506837,0.8897274,2.722218,-0.0302912,0.8183202,2.682634,0.3700898,1.335404,2.683688,0.4409745,1.09347,2.702229,0.3445753,0.9072514,2.662492,0.3183184,0.8651304,2.628383,0.06865067,0.8778983,2.711717,-0.02857057,0.5715687,2.685112,-0.07300425,0.465507,2.692361,-0.1220703,0.4330078,2.669922,0.2270359,0.8699625,2.671734,0.2666987,0.5516824,2.630394,0.3321032,0.1969018,2.688351,0.2442761,0.178727,2.666543,0.1925413,1.392943,2.744566,-0.03888656,0.7610234,2.647388,0.003793433,0.8409265,2.646857,0.3215369,0.8319445,2.608193,0.3013899,1.085049,2.595842
2019-12-13 16:11:11:553,0.1402749,0.8671869,2.72716,0.1647478,1.16932,2.741198,0.1876082,1.464067,2.742796,0.1793673,1.602554,2.724659,0.03240028,1.340739,2.770497,-0.006650792,1.062377,2.819241,-0.02699202,0.8514502,2.675331,-0.02274725,0.7917707,2.662992,0.3555412,1.335784,2.68731,0.431192,1.092743,2.704952,0.3463511,0.8981621,2.695042,0.3206277,0.8743663,2.666398,0.05726178,0.8732359,2.709813,-0.03436017,0.5643927,2.686983,-0.07361783,0.4551867,2.692511,-0.1153851,0.4365942,2.650304,0.2192286,0.867077,2.672886,0.2619877,0.5481308,2.630433,0.3602726,0.2441857,2.802368,0.2834835,0.2069612,2.670848,0.1821243,1.391405,2.744659,-0.03361661,0.7535123,2.646457,0.01351188,0.7965609,2.625,0.3228327,0.8595411,2.641919,0.3141555,1.077768,2.633714
