2019-12-10 22:33:26:441, no_human
2019-12-10 22:34:31:437,-0.9941537,0.93804483.474723
2019-12-10 22:34:31:478,-0.9982065,0.93543743.473518
2019-12-10 22:34:31:515,-1.010612,0.93258893.475609
2019-12-10 22:34:31:553,-1.027601,0.92880723.471546
2019-12-10 22:34:31:598,-1.055539,0.91780593.464306
2019-12-10 22:34:31:642,-1.062369,0.91321373.45898
2019-12-10 22:34:31:682,-1.06356,0.90998063.458241
2019-12-10 22:34:31:718,-1.066885,0.90204483.455997
2019-12-10 22:34:31:757,-1.088392,0.8992813.447977
2019-12-10 22:34:31:799,-1.11546,0.88531583.436067
2019-12-10 22:34:31:848,-1.12528,0.88164033.429693
2019-12-10 22:34:31:890,-1.13758,0.87319593.427412
2019-12-10 22:34:31:926,-1.151245,0.86015673.42515
2019-12-10 22:34:31:965,-1.160146,0.85534743.421521
2019-12-10 22:34:32:005,-1.173444,0.8472883.417281
2019-12-10 22:34:32:042,-1.17098,0.8455073.420002
2019-12-10 22:34:32:085,-1.183588,0.84002733.415663
2019-12-10 22:34:32:128,-1.202621,0.82316653.405007
2019-12-10 22:34:32:169,-1.232932,0.8067053.398982
2019-12-10 22:34:32:216,-1.235738,0.80022583.398108
2019-12-10 22:34:32:253,-1.248346,0.79125033.392433
2019-12-10 22:34:32:290,-1.261958,0.77173193.392037
2019-12-10 22:34:32:328,-1.277431,0.76221413.385322
2019-12-10 22:34:32:366,-1.289116,0.75098753.380729
2019-12-10 22:34:32:403,-1.29556,0.74513193.377203
2019-12-10 22:34:32:450,-1.30616,0.73539223.374478
2019-12-10 22:34:32:487,-1.3244,0.71850013.369715
2019-12-10 22:34:32:528,-1.327893,0.71430683.367155
2019-12-10 22:34:32:565,-1.333933,0.70837743.366849
2019-12-10 22:34:32:599,-1.344185,0.69379543.367344
2019-12-10 22:34:32:635,-1.347756,0.69653223.368628
2019-12-10 22:34:32:680,-1.353675,0.68902353.368662
2019-12-10 22:34:32:723,-1.354118,0.67792033.367948
2019-12-10 22:34:32:761,-1.377184,0.65173593.356675
2019-12-10 22:34:32:797,-1.379573,0.65332833.356868
2019-12-10 22:34:32:838,-1.380425,0.65272573.355905
2019-12-10 22:34:32:901,-1.379011,0.65422783.355701
2019-12-10 22:34:32:949,-1.381256,0.64942443.349616
2019-12-10 22:34:32:983,-1.385111,0.64975313.349824
2019-12-10 22:34:33:027,-1.385257,0.6524323.34995
2019-12-10 22:34:33:065,-1.384958,0.65056783.347459
2019-12-10 22:34:33:105,-1.385223,0.65019643.346566
2019-12-10 22:34:33:157,-1.385239,0.64977353.346284
2019-12-10 22:34:33:196,-1.389204,0.65373363.347275
2019-12-10 22:34:33:239,-1.387629,0.64491693.342905
2019-12-10 22:34:33:280,-1.387249,0.64490953.342898
2019-12-10 22:34:33:323,-1.385447,0.64868093.34491
2019-12-10 22:34:33:368,-1.386276,0.65083613.346205
2019-12-10 22:34:33:409,-1.387294,0.64430643.340797
2019-12-10 22:34:33:448,-1.385952,0.64929493.344913
2019-12-10 22:34:33:492,-1.384582,0.64796153.344619
2019-12-10 22:34:33:534,-1.384419,0.64915673.345281
2019-12-10 22:34:33:586,-1.384404,0.65046113.345631
2019-12-10 22:34:33:627,-1.3834,0.64437213.341035
2019-12-10 22:34:33:675,-1.382799,0.64181023.339076
2019-12-10 22:34:33:720,-1.383405,0.64651423.342171
2019-12-10 22:34:33:773,-1.383306,0.64656543.341753
2019-12-10 22:34:33:823,-1.385301,0.65542223.34464
2019-12-10 22:34:33:867,-1.384996,0.65151253.34321
2019-12-10 22:34:33:910,-1.384979,0.64994943.342383
2019-12-10 22:34:33:954,-1.386262,0.65283373.343534
2019-12-10 22:34:34:001,-1.385582,0.64423783.338272
2019-12-10 22:34:34:049,-1.384574,0.64711793.341174
2019-12-10 22:34:34:090,-1.383962,0.64799373.341887
2019-12-10 22:34:34:128,-1.38345,0.64631043.340184
2019-12-10 22:34:34:174,-1.383701,0.64794723.341505
2019-12-10 22:34:34:218,-1.383727,0.64845873.342438
2019-12-10 22:34:34:268,-1.385001,0.64919773.342768
2019-12-10 22:34:34:312,-1.384103,0.65007983.343128
2019-12-10 22:34:34:353,-1.383784,0.64610253.340384
2019-12-10 22:34:34:390,-1.383004,0.64812553.341736
2019-12-10 22:34:34:428,-1.38272,0.64837383.342019
2019-12-10 22:34:34:467,-1.382819,0.64288593.338242
2019-12-10 22:34:34:502,-1.382363,0.64498273.339812
2019-12-10 22:34:34:542,-1.382871,0.6469973.340754
2019-12-10 22:34:34:582,-1.382682,0.64848483.342034
2019-12-10 22:34:34:619,-1.382562,0.64879613.342451
2019-12-10 22:34:34:655,-1.383209,0.64920153.342346
2019-12-10 22:34:34:701,-1.383115,0.64986553.343144
2019-12-10 22:34:34:743,-1.384561,0.64300393.338714
2019-12-10 22:34:34:783,-1.384273,0.64475053.34029
2019-12-10 22:34:34:826,-1.385774,0.65431713.345303
2019-12-10 22:34:34:859,-1.385949,0.65204933.34427
2019-12-10 22:34:34:898,-1.38369,0.6416453.33707
2019-12-10 22:34:34:937,-1.383701,0.64196773.337343
2019-12-10 22:34:34:976,-1.383738,0.6460723.340076
2019-12-10 22:34:35:017,-1.384554,0.64662183.340543
2019-12-10 22:34:35:054,-1.384556,0.64740293.340896
2019-12-10 22:34:35:090,-1.384695,0.64926393.342535
2019-12-10 22:34:35:133,-1.388148,0.6538553.343879
2019-12-10 22:34:35:169,-1.38429,0.64303643.338014
2019-12-10 22:34:35:205,-1.382449,0.64614623.340823
2019-12-10 22:34:35:248,-1.38195,0.64835643.341381
2019-12-10 22:34:35:284,-1.381794,0.64935613.341892
2019-12-10 22:34:35:319,-1.381643,0.64923783.342713
2019-12-10 22:34:35:357,-1.383505,0.64251053.33669
2019-12-10 22:34:35:392,-1.382508,0.64574093.340097
2019-12-10 22:34:35:431,-1.382368,0.64751583.341675
2019-12-10 22:34:35:467,-1.384881,0.64353913.338444
2019-12-10 22:34:35:501,-1.382591,0.64501233.340292
2019-12-10 22:34:35:539,-1.383257,0.64612673.340711
2019-12-10 22:34:35:584,-1.382937,0.64696493.341324
2019-12-10 22:34:35:623,-1.383949,0.65157653.343498
2019-12-10 22:34:35:661,-1.38258,0.64407013.340135
2019-12-10 22:34:35:697,-1.38903,0.64452563.340219
2019-12-10 22:34:35:745,-1.386426,0.64797623.34265
2019-12-10 22:34:35:786,-1.386272,0.6488723.343123
2019-12-10 22:34:35:837,-1.38551,0.64924773.343293
2019-12-10 22:34:35:877,-1.385344,0.64985313.34329
2019-12-10 22:34:35:917,-1.386284,0.65065213.344556
2019-12-10 22:34:35:951,-1.385684,0.64175063.336869
2019-12-10 22:34:35:986,-1.389025,0.65145923.342843
2019-12-10 22:34:36:029,-1.387868,0.65096953.342602
2019-12-10 22:34:36:068,-1.386908,0.65137933.343027
2019-12-10 22:34:36:112,-1.386733,0.65163443.342836
2019-12-10 22:34:36:146,-1.384752,0.65022923.342707
2019-12-10 22:34:36:182,-1.385088,0.65254693.343409
2019-12-10 22:34:36:221,-1.384576,0.65122553.343018
2019-12-10 22:34:36:262,-1.383403,0.65069873.343359
2019-12-10 22:34:36:301,-1.383349,0.65082943.343294
2019-12-10 22:34:36:342,-1.3822,0.65081743.34372
2019-12-10 22:34:36:382,-1.38277,0.6460133.33911
2019-12-10 22:34:36:417,-1.381606,0.64764333.340825
2019-12-10 22:34:36:454,-1.382111,0.64884163.341532
2019-12-10 22:34:36:495,-1.382846,0.64525163.339086
2019-12-10 22:34:36:534,-1.383471,0.64718493.340046
2019-12-10 22:34:36:574,-1.383489,0.64842613.341008
2019-12-10 22:34:36:611,-1.383643,0.64829083.340708
2019-12-10 22:34:36:647,-1.383004,0.64931373.34103
2019-12-10 22:34:36:682,-1.38289,0.64987793.341583
2019-12-10 22:34:36:730,-1.383422,0.65154033.341629
2019-12-10 22:34:36:767,-1.383469,0.65120453.341488
2019-12-10 22:34:36:805,-1.383256,0.65109753.341783
2019-12-10 22:34:36:848,-1.382969,0.65075293.342031
2019-12-10 22:34:36:884,-1.383696,0.65050493.342373
2019-12-10 22:34:36:931,-1.383369,0.65068413.342728
2019-12-10 22:34:36:972,-1.382976,0.65051373.342481
2019-12-10 22:34:37:008,-1.382843,0.65047483.342633
2019-12-10 22:34:37:047,-1.382984,0.6508613.342912
2019-12-10 22:34:37:083,-1.383998,0.64127053.336395
2019-12-10 22:34:37:119,-1.38282,0.64359653.338458
2019-12-10 22:34:37:166,-1.383111,0.64712923.341132
2019-12-10 22:34:37:200,-1.381928,0.64771163.342013
2019-12-10 22:34:37:239,-1.382498,0.64719253.341062
2019-12-10 22:34:37:276,-1.384995,0.65293053.343552
2019-12-10 22:34:37:315,-1.38246,0.64165283.337243
2019-12-10 22:34:37:352,-1.381912,0.64461863.339858
2019-12-10 22:34:37:395,-1.38455,0.65164773.342853
2019-12-10 22:34:37:435,-1.384667,0.65178043.34289
2019-12-10 22:34:37:475,-1.384278,0.6518573.343194
2019-12-10 22:34:37:514,-1.383887,0.6518143.343446
2019-12-10 22:34:37:549,-1.382888,0.65409173.344789
2019-12-10 22:34:37:584,-1.382712,0.65276693.344202
2019-12-10 22:34:37:623,-1.38254,0.64085283.336018
2019-12-10 22:34:37:660,-1.383422,0.64499663.339858
2019-12-10 22:34:37:698,-1.383445,0.64652473.340763
2019-12-10 22:34:37:740,-1.38303,0.64806853.341607
2019-12-10 22:34:37:782,-1.382779,0.64599323.33964
2019-12-10 22:34:37:818,-1.382163,0.64714733.340751
2019-12-10 22:34:37:861,-1.38334,0.64960313.342448
2019-12-10 22:34:37:898,-1.383332,0.64948343.342759
2019-12-10 22:34:37:935,-1.383223,0.64963423.342906
2019-12-10 22:34:37:969,-1.382407,0.64965983.343394
2019-12-10 22:34:38:005,-1.379688,0.6393343.334527
2019-12-10 22:34:38:047,-1.379936,0.64273993.337368
2019-12-10 22:34:38:089,-1.38071,0.64492093.33831
2019-12-10 22:34:38:123,-1.380834,0.64758623.340541
2019-12-10 22:34:38:158,-1.380871,0.64831153.340982
2019-12-10 22:34:38:198,-1.380828,0.64168383.336817
2019-12-10 22:34:38:236,-1.379375,0.64371783.339453
2019-12-10 22:34:38:270,-1.380671,0.64594763.34087
2019-12-10 22:34:38:316,-1.383612,0.64652473.341748
2019-12-10 22:34:38:352,-1.383206,0.64736263.342154
2019-12-10 22:34:38:391,-1.382784,0.64817643.342219
2019-12-10 22:34:38:430,-1.382956,0.64863843.342752
2019-12-10 22:34:38:467,-1.382141,0.6489423.343336
2019-12-10 22:34:38:503,-1.382306,0.64914143.343175
2019-12-10 22:34:38:546,-1.381878,0.64939143.343562
2019-12-10 22:34:38:584,-1.381145,0.64013113.337189
2019-12-10 22:34:38:623,-1.380347,0.64385163.339939
2019-12-10 22:34:38:661,-1.380867,0.64587583.341192
2019-12-10 22:34:38:700,-1.380913,0.64711193.341893
2019-12-10 22:34:38:746,-1.382823,0.65161533.343582
2019-12-10 22:34:38:790,-1.381444,0.64056223.337005
2019-12-10 22:34:38:832,-1.381839,0.64602273.340206
2019-12-10 22:34:38:873,-1.381768,0.6471973.340849
2019-12-10 22:34:38:909,-1.382,0.64823543.341328
2019-12-10 22:34:38:948,-1.382,0.64833253.34115
2019-12-10 22:34:38:987,-1.382002,0.64891213.341751
2019-12-10 22:34:39:027,-1.381129,0.648873.342597
2019-12-10 22:34:39:066,-1.382741,0.65206723.343342
2019-12-10 22:34:39:102,-1.382339,0.6458783.339795
2019-12-10 22:34:39:138,-1.381732,0.64698673.341121
2019-12-10 22:34:39:176,-1.383686,0.64718713.341914
2019-12-10 22:34:39:220,-1.3836,0.64832413.342484
2019-12-10 22:34:39:262,-1.384292,0.64873783.342929
2019-12-10 22:34:39:300,-1.384405,0.64910323.343068
2019-12-10 22:34:39:338,-1.38416,0.64920523.342809
2019-12-10 22:34:39:374,-1.384314,0.64895113.343034
2019-12-10 22:34:39:421,-1.384388,0.64840593.343325
2019-12-10 22:34:39:459,-1.384292,0.64844763.343175
2019-12-10 22:34:39:495,-1.384173,0.64878773.343312
2019-12-10 22:34:39:533,-1.384069,0.64973993.344156
2019-12-10 22:34:39:570,-1.382724,0.64774283.342998
2019-12-10 22:34:39:610,-1.382517,0.64813583.343192
2019-12-10 22:34:39:650,-1.382581,0.64819463.34302
2019-12-10 22:34:39:684,-1.382525,0.64821123.343167
2019-12-10 22:34:39:724,-1.384761,0.64821523.342873
2019-12-10 22:34:39:765,-1.384398,0.64869443.342662
2019-12-10 22:34:39:807,-1.384066,0.64905693.342951
2019-12-10 22:34:39:849,-1.383542,0.65018333.342948
2019-12-10 22:34:39:892,-1.381805,0.65043583.343476
2019-12-10 22:34:39:931,-1.380324,0.6404063.337863
2019-12-10 22:34:39:969,-1.379866,0.6412053.337888
2019-12-10 22:34:40:009,-1.380563,0.64604443.340471
2019-12-10 22:34:40:041,-1.380655,0.64615923.33995
2019-12-10 22:34:40:087,-1.379426,0.64883293.339919
2019-12-10 22:34:40:130,-1.376109,0.6543573.339988
2019-12-10 22:34:40:168,-1.370772,0.65984313.339818
2019-12-10 22:34:40:204,-1.367773,0.65844633.337057
2019-12-10 22:34:40:242,-1.364293,0.66233633.335275
2019-12-10 22:34:40:282,-1.354363,0.65975173.330343
2019-12-10 22:34:40:335,-1.347914,0.68596053.33728
2019-12-10 22:34:40:376,-1.334491,0.70108093.33923
2019-12-10 22:34:40:414,-1.319594,0.70192563.338032
2019-12-10 22:34:40:449,-1.300829,0.71839713.340802
2019-12-10 22:34:40:488,-1.286129,0.7273183.338989
2019-12-10 22:34:40:531,-1.24784,0.7508793.339692
2019-12-10 22:34:40:567,-1.22611,0.76240333.340451
2019-12-10 22:34:40:602,-1.211641,0.77383513.340348
2019-12-10 22:34:40:641,-1.185483,0.78649853.33672
2019-12-10 22:34:40:677,-1.166961,0.79372373.335928
2019-12-10 22:34:40:715,-1.150699,0.8088953.335002
2019-12-10 22:34:40:755,-1.131316,0.81700063.337132
2019-12-10 22:34:40:811,-1.088306,0.84143553.336406
2019-12-10 22:34:40:857,-1.074757,0.84973883.336539
2019-12-10 22:34:40:898,-1.037133,0.87157653.342415
2019-12-10 22:34:40:937,-1.019745,0.88421923.342163
2019-12-10 22:34:40:981,-0.999311,0.89037643.342271
2019-12-10 22:34:41:017,-0.9791158,0.89687743.344315
2019-12-10 22:34:41:057,-0.9597216,0.90190643.346368
2019-12-10 22:34:41:098,-0.9276979,0.91651963.349214
2019-12-10 22:34:41:135,-0.9099711,0.92120813.351807
2019-12-10 22:34:41:174,-0.8795278,0.92657193.357202
2019-12-10 22:34:41:214,-0.8649402,0.93292283.35711
2019-12-10 22:34:41:251,-0.8456404,0.93756543.362269
2019-12-10 22:34:41:288,-0.8071589,0.95177383.36677
2019-12-10 22:34:41:328,-0.7786691,0.95244493.366914
2019-12-10 22:34:41:366,-0.7621053,0.95780593.363576
2019-12-10 22:34:41:413,-0.7370345,0.95689853.367616
2019-12-10 22:34:41:456,-0.7147647,0.96070823.367249
2019-12-10 22:34:41:493,-0.6768654,0.96313953.370969
2019-12-10 22:34:41:536,-0.6582485,0.96443673.370918
2019-12-10 22:34:41:575,-0.6363333,0.96172293.372905
2019-12-10 22:34:41:612,-0.6173614,0.96387493.372654
2019-12-10 22:34:41:651,-0.5983949,0.96238623.373623
2019-12-10 22:34:41:687,-0.5676892,0.95824063.376282
2019-12-10 22:34:41:728,-0.5528853,0.96582483.376175
2019-12-10 22:34:41:762,-0.5371636,0.95940893.376208
2019-12-10 22:34:41:798,-0.5251413,0.95467373.375714
2019-12-10 22:34:41:842,-0.514577,0.95099033.376677
2019-12-10 22:34:41:899,-0.5011107,0.94764513.37377
2019-12-10 22:34:41:941,-0.4975631,0.94916373.373236
2019-12-10 22:34:41:980,-0.4953074,0.94926613.372334
2019-12-10 22:34:42:019,-0.4941724,0.9493863.370942
2019-12-10 22:34:42:054,-0.4975127,0.94915963.365931
2019-12-10 22:34:42:094,-0.5045774,0.95097263.358311
2019-12-10 22:34:42:132,-0.5161418,0.95404083.353867
2019-12-10 22:34:42:168,-0.5297096,0.95120153.35173
2019-12-10 22:34:42:203,-0.5498208,0.95424813.348553
2019-12-10 22:34:42:239,-0.5674785,0.9509813.347268
2019-12-10 22:34:42:274,-0.588545,0.95238363.347867
2019-12-10 22:34:42:314,-0.6067232,0.95567453.352127
2019-12-10 22:34:42:351,-0.6246745,0.95885193.354734
2019-12-10 22:34:42:387,-0.6538453,0.96740273.358536
2019-12-10 22:34:42:428,-0.6694918,0.96861423.363849
2019-12-10 22:34:42:470,-0.6797093,0.9693113.368273
2019-12-10 22:34:42:511,-0.6946998,0.96792633.374878
2019-12-10 22:34:42:555,-0.7050071,0.96579073.37901
2019-12-10 22:34:42:598,-0.7247688,0.96022963.39446
2019-12-10 22:34:42:636,-0.7321235,0.95773373.401983
2019-12-10 22:34:42:671,-0.7409777,0.95710313.408807
2019-12-10 22:34:42:705,-0.7490769,0.95362293.413463
2019-12-10 22:34:42:744,-0.7581485,0.94906383.419784
2019-12-10 22:34:42:786,-0.7660348,0.94867443.423059
2019-12-10 22:34:42:825,-0.7778054,0.94357663.431517
2019-12-10 22:34:42:867,-0.7800844,0.94419483.434225
2019-12-10 22:34:42:907,-0.7800732,0.94452283.436054
2019-12-10 22:34:42:953,-0.7794869,0.94545133.436908
2019-12-10 22:34:42:997,-0.7760912,0.94962943.437704
2019-12-10 22:34:43:034,-0.7721031,0.95127363.433826
2019-12-10 22:34:43:078,-0.7677094,0.95305013.430656
2019-12-10 22:34:43:115,-0.7628431,0.95765673.425653
2019-12-10 22:34:43:155,-0.7588459,0.95972163.420014
2019-12-10 22:34:43:202,-0.7434825,0.95894523.39676
2019-12-10 22:34:43:241,-0.7384716,0.95920863.386149
2019-12-10 22:34:43:278,-0.7309926,0.96135933.370092
2019-12-10 22:34:43:316,-0.7255961,0.96432643.355959
2019-12-10 22:34:43:353,-0.7187983,0.96429463.338105
2019-12-10 22:34:43:391,-0.7038581,0.96793933.299235
2019-12-10 22:34:43:434,-0.6924953,0.96878773.276848
2019-12-10 22:34:43:467,-0.6828005,0.97191243.252396
2019-12-10 22:34:43:509,-0.6704726,0.96757533.237543
2019-12-10 22:34:43:557,-0.6548,0.96691963.212976
2019-12-10 22:34:43:594,-0.6297467,0.97130743.170041
2019-12-10 22:34:43:646,-0.6172695,0.96880443.147965
2019-12-10 22:34:43:692,-0.5938492,0.96800643.116374
2019-12-10 22:34:43:731,-0.5802976,0.96568463.097242
2019-12-10 22:34:43:767,-0.5681394,0.96276153.085306
2019-12-10 22:34:43:801,-0.554867,0.95746483.069822
2019-12-10 22:34:43:849,-0.5390356,0.96718853.044234
2019-12-10 22:34:43:887,-0.5304484,0.96514713.034577
2019-12-10 22:34:43:932,-0.5075973,0.95852792.999423
2019-12-10 22:34:43:975,-0.496906,0.95613742.979399
2019-12-10 22:34:44:011,-0.4887642,0.9539162.968877
2019-12-10 22:34:44:053,-0.4831868,0.95368062.956756
2019-12-10 22:34:44:091,-0.4711725,0.95493142.936541
2019-12-10 22:34:44:133,-0.4652135,0.95523212.928914
2019-12-10 22:34:44:182,-0.4601719,0.95485992.925563
2019-12-10 22:34:44:221,-0.4551874,0.95749552.919954
2019-12-10 22:34:44:262,-0.4475088,0.96101692.912623
2019-12-10 22:34:44:297,-0.4442138,0.96356552.909438
2019-12-10 22:34:44:335,-0.4425816,0.96357182.909639
2019-12-10 22:34:44:371,-0.4358987,0.97073292.906583
2019-12-10 22:34:44:411,-0.433166,0.97412782.910604
2019-12-10 22:34:44:446,-0.4313103,0.97530822.913462
2019-12-10 22:34:44:486,-0.4286091,0.97731992.919719
2019-12-10 22:34:44:524,-0.4250138,0.97224532.940896
2019-12-10 22:34:44:563,-0.4245525,0.97873022.97384
2019-12-10 22:34:44:606,-0.4231351,0.98306423.002244
2019-12-10 22:34:44:648,-0.419193,0.95643683.049097
2019-12-10 22:34:44:689,-0.4267876,0.95955713.078959
2019-12-10 22:34:44:731,-0.4067299,0.9722253.11971
2019-12-10 22:34:44:767,-0.4027829,0.98171933.149165
2019-12-10 22:34:44:804,-0.4020775,0.98714393.176961
2019-12-10 22:34:44:845,-0.3982889,0.99343323.200387
2019-12-10 22:34:44:950,-0.3927171,1.0023273.305491
2019-12-10 22:34:44:993,-0.3915779,1.003353.325347
2019-12-10 22:34:45:036,-0.3918118,1.0048353.343627
2019-12-10 22:34:45:080,-0.3924196,1.0069123.358943
2019-12-10 22:34:45:118,-0.3932631,1.0095853.380563
2019-12-10 22:34:45:158,-0.3932116,1.0094323.390147
2019-12-10 22:34:45:200,-0.395322,1.0124373.412658
2019-12-10 22:34:45:236,-0.3974898,1.0140463.422702
2019-12-10 22:34:45:274,-0.3994026,1.0140193.43235
2019-12-10 22:34:45:313,-0.4012147,1.0144283.439742
2019-12-10 22:34:45:351,-0.4032134,1.0136583.445485
2019-12-10 22:34:45:389,-0.4048901,1.0151993.453523
2019-12-10 22:34:45:437,-0.4056344,1.0153363.456238
2019-12-10 22:34:45:480,-0.4070818,1.0149723.458847
2019-12-10 22:34:45:531,-0.4080452,1.014693.461865
2019-12-10 22:34:45:571,-0.409196,1.0144253.465749
2019-12-10 22:34:45:613,-0.4096044,1.0142723.46742
2019-12-10 22:34:45:666,-0.4110283,1.0144753.469448
2019-12-10 22:34:45:708,-0.4110882,1.0144843.469575
2019-12-10 22:34:45:755,-0.4113251,1.0145173.469671
2019-12-10 22:34:45:797,-0.4114847,1.0141823.469904
2019-12-10 22:34:45:842,-0.411285,1.0141783.469677
2019-12-10 22:34:45:890,-0.4112457,1.0133533.470432
2019-12-10 22:34:45:932,-0.4112335,1.0133653.47022
2019-12-10 22:34:45:973,-0.4111598,1.0130613.470196
2019-12-10 22:34:46:014,-0.4109686,1.0129763.469627
2019-12-10 22:34:46:057,-0.410921,1.0129733.469564
2019-12-10 22:34:46:109,-0.4106777,1.0123993.469468
2019-12-10 22:34:46:155,-0.4105492,1.0124213.469314
2019-12-10 22:34:46:198,-0.4106615,1.0123883.469159
2019-12-10 22:34:46:239,-0.4107423,1.0124933.469458
2019-12-10 22:34:46:283,-0.4106592,1.0125533.469434
2019-12-10 22:34:46:327,-0.4105378,1.0122893.469092
2019-12-10 22:34:46:371,-0.410374,1.0122593.468951
2019-12-10 22:34:46:412,-0.4103757,1.0122593.468951
2019-12-10 22:34:46:457,-0.4105119,1.0121623.468445
2019-12-10 22:34:46:498,-0.4105028,1.0117323.468209
2019-12-10 22:34:46:544,-0.4104448,1.0115673.468138
2019-12-10 22:34:46:585,-0.410564,1.0116633.468008
2019-12-10 22:34:46:625,-0.4105487,1.0116153.468016
2019-12-10 22:34:46:665,-0.4105928,1.0114663.467965
2019-12-10 22:34:46:702,-0.4105187,1.0115493.467649
2019-12-10 22:34:46:755,-0.4105268,1.0115593.467641
2019-12-10 22:34:46:792,-0.4104594,1.0109523.467128
2019-12-10 22:34:46:832,-0.4106063,1.0105893.467301
2019-12-10 22:34:46:867,-0.4105433,1.0103213.467128
2019-12-10 22:34:46:903,-0.4106399,1.0099333.466943
2019-12-10 22:34:46:946,-0.4106058,1.013.466647
2019-12-10 22:34:46:984,-0.4106438,1.0101373.466375
2019-12-10 22:34:47:023,-0.4106672,1.010013.46631
2019-12-10 22:34:47:066,-0.4117354,1.010193.465133
2019-12-10 22:34:47:103,-0.4117034,1.0101923.465135
2019-12-10 22:34:47:149,-0.4116924,1.0102013.465159
2019-12-10 22:34:47:189,-0.4117427,1.0101263.4652
2019-12-10 22:34:47:228,-0.411704,1.0101723.464575
2019-12-10 22:34:47:265,-0.4116034,1.010213.464508
2019-12-10 22:34:47:302,-0.4115594,1.0099763.464483
2019-12-10 22:34:47:336,-0.4116306,1.0097383.464304
2019-12-10 22:34:47:373,-0.4114326,1.0097723.464232
2019-12-10 22:34:47:424,-0.411253,1.0095183.463671
2019-12-10 22:34:47:461,-0.411189,1.0095383.463422
2019-12-10 22:34:47:496,-0.411193,1.0095073.463418
2019-12-10 22:34:47:535,-0.4110875,1.0094723.463356
2019-12-10 22:34:47:575,-0.411023,1.009623.462819
2019-12-10 22:34:47:618,-0.4105457,1.0090073.462346
2019-12-10 22:34:47:653,-0.4102879,1.0089833.462412
2019-12-10 22:34:47:689,-0.4102297,1.0088823.46219
2019-12-10 22:34:47:732,-0.4101989,1.0088553.462014
2019-12-10 22:34:47:779,-0.4100406,1.0086673.461677
2019-12-10 22:34:47:825,-0.4104064,1.0085853.461455
2019-12-10 22:34:47:865,-0.4103743,1.0083583.461195
2019-12-10 22:34:47:901,-0.4102885,1.0082383.461251
2019-12-10 22:34:47:935,-0.4102619,1.0082083.461072
2019-12-10 22:34:47:972,-0.4101116,1.0081113.46087
2019-12-10 22:34:48:010,-0.4100776,1.0078753.460556
2019-12-10 22:34:48:050,-0.4098871,1.0078233.460299
2019-12-10 22:34:48:093,-0.4100311,1.0076433.460166
2019-12-10 22:34:48:133,-0.4100805,1.0074633.460173
2019-12-10 22:34:48:180,-0.409869,1.007473.459832
2019-12-10 22:34:48:218,-0.4099962,1.0073973.459855
2019-12-10 22:34:48:257,-0.4099759,1.0070413.459328
2019-12-10 22:34:48:293,-0.4099007,1.0070313.459228
2019-12-10 22:34:48:330,-0.4100007,1.0072053.459366
2019-12-10 22:34:48:367,-0.4100212,1.0071353.459539
2019-12-10 22:34:48:402,-0.4101492,1.0070483.459467
2019-12-10 22:34:48:439,-0.4101446,1.0070743.459487
2019-12-10 22:34:48:478,-0.4101563,1.0070123.45948
2019-12-10 22:34:48:514,-0.4102235,1.0070073.459371
2019-12-10 22:34:48:550,-0.4102671,1.0070783.459325
2019-12-10 22:34:48:583,-0.4103654,1.0068813.459086
2019-12-10 22:34:48:619,-0.410795,1.0064933.458759
2019-12-10 22:34:48:653,-0.4108371,1.0062953.458586
2019-12-10 22:34:48:691,-0.410868,1.0061563.458348
2019-12-10 22:34:48:727,-0.4109092,1.0061383.458034
2019-12-10 22:34:48:763,-0.4111407,1.0060273.458207
2019-12-10 22:34:48:798,-0.4111181,1.0060643.45821
2019-12-10 22:34:48:840,-0.4115795,1.0061663.457912
2019-12-10 22:34:48:886,-0.411797,1.0060313.45787
2019-12-10 22:34:48:927,-0.4122518,1.0064173.457292
2019-12-10 22:34:48:962,-0.4124749,1.006223.456913
2019-12-10 22:34:48:999,-0.4125436,1.0062033.456851
2019-12-10 22:34:49:035,-0.4126458,1.0061183.456689
2019-12-10 22:34:49:074,-0.4128645,1.0060043.456729
2019-12-10 22:34:49:117,-0.4129534,1.0060493.456593
2019-12-10 22:34:49:167,-0.4134367,1.0060733.456996
2019-12-10 22:34:49:207,-0.4138316,1.0061163.45716
2019-12-10 22:34:49:245,-0.4142282,1.0060063.456759
2019-12-10 22:34:49:283,-0.4143622,1.0059393.456678
2019-12-10 22:34:49:318,-0.4144894,1.0060273.456658
2019-12-10 22:34:49:359,-0.4146262,1.0060283.456396
2019-12-10 22:34:49:398,-0.4146727,1.0062673.455859
2019-12-10 22:34:49:433,-0.4147259,1.0062643.455617
2019-12-10 22:34:49:467,-0.414861,1.0062923.455553
2019-12-10 22:34:49:502,-0.4150825,1.0062863.455607
2019-12-10 22:34:49:537,-0.4155276,1.0057733.455691
2019-12-10 22:34:49:578,-0.4155959,1.0055783.455605
2019-12-10 22:34:49:615,-0.4156176,1.005563.455569
2019-12-10 22:34:49:652,-0.415635,1.0056153.455231
2019-12-10 22:34:49:691,-0.4158219,1.0053323.455185
2019-12-10 22:34:49:731,-0.4158432,1.0052893.455029
2019-12-10 22:34:49:767,-0.415849,1.005333.454892
2019-12-10 22:34:49:806,-0.4161512,1.0046443.45507
2019-12-10 22:34:49:841,-0.4161442,1.0046473.455017
