2019-12-23 18:00:00:769,0.3351575,0.9507385,1.957737,0.3665597,1.291254,1.96573,0.3941554,1.61708,1.958891,0.3980631,1.771434,1.929417,0.2384564,1.525583,2.013053,0.1651385,1.269179,2.049308,0.3994796,1.369532,1.9381,0.4638711,1.423717,1.866248,0.5529393,1.474574,1.909761,0.5875094,1.220185,1.919059,0.4669274,1.054125,1.789096,0.3959188,1.046488,1.788561,0.2572974,0.9594035,1.943615,0.167907,0.4969471,1.810617,0.093652,0.1023284,1.755064,0.06023067,0.1381676,1.617338,0.3991212,0.9493322,1.892261,0.3925475,0.4876503,1.878521,0.3687313,0.04317462,1.903621,0.375331,0.0382129,1.806403,0.387909,1.537634,1.962997,0.5481018,1.472033,1.852298,0.5451626,1.364994,1.853914,0.3094627,0.9929407,1.775269,0.3239984,1.308538,1.7852
2019-12-23 18:00:00:806,0.3298779,0.9521949,1.953003,0.3598413,1.292077,1.961184,0.3859005,1.617263,1.954799,0.3904777,1.77273,1.925274,0.2280346,1.523152,2.007481,0.1568047,1.280586,2.046168,0.1364559,1.088747,1.901541,0.1723731,0.9887163,1.879246,0.5475842,1.475899,1.907448,0.5818265,1.220585,1.916379,0.4634899,1.054254,1.785928,0.3920056,1.049581,1.783732,0.251373,0.9592462,1.938153,0.1645196,0.4986045,1.805354,0.09035501,0.100118,1.753572,0.05796745,0.133848,1.615524,0.3947827,0.9516661,1.888302,0.3916144,0.4888697,1.876456,0.370599,0.05119193,1.900206,0.3750454,0.03920364,1.815688,0.380004,1.537953,1.958776,0.1678745,0.8957828,1.856065,0.1313872,0.9596819,1.8995,0.3074379,0.9932431,1.768197,0.3245521,1.312715,1.778827
2019-12-23 18:00:00:842,0.326096,0.9524902,1.950523,0.3553349,1.292328,1.959075,0.3806961,1.61749,1.953165,0.3857205,1.77317,1.923862,0.2218874,1.521733,2.005028,0.155418,1.278262,2.044912,0.1353927,1.087626,1.899037,0.1695813,0.9877262,1.874259,0.5438405,1.475929,1.906038,0.5787116,1.222301,1.915351,0.4576119,1.053062,1.783115,0.3884129,1.04671,1.782271,0.2472668,0.9590927,1.935101,0.1579164,0.4843287,1.800254,0.09066142,0.1012647,1.756112,0.05800154,0.1302794,1.617107,0.3915448,0.9521977,1.8864,0.3910432,0.4896692,1.875594,0.3705563,0.05047679,1.899658,0.3753728,0.03883731,1.815288,0.3749582,1.538176,1.957019,0.1607638,0.8922246,1.853432,0.1300209,0.9739714,1.895422,0.3037701,0.9919952,1.764918,0.3176964,1.309003,1.776917
2019-12-23 18:00:00:968,0.3134497,0.9502932,1.941859,0.3392219,1.291383,1.951097,0.3611067,1.617896,1.945985,0.3666689,1.772961,1.917429,0.2019087,1.518143,1.995224,0.1416226,1.273298,2.030969,0.1316063,1.015046,1.909377,0.1567354,0.9632041,1.863893,0.5270384,1.475805,1.902639,0.5658476,1.224378,1.913452,0.4381269,1.056219,1.775546,0.3740146,1.044149,1.775275,0.2337629,0.9563046,1.924784,0.1536483,0.4765366,1.798252,0.07742576,0.07096291,1.767525,0.09218137,0.06525409,1.69646,0.3803198,0.9504743,1.879368,0.3881828,0.4895124,1.872455,0.3738191,0.05858362,1.895598,0.3749644,0.04665232,1.818309,0.3562105,1.538227,1.949638,0.1509888,0.873724,1.834438,0.1139339,0.8980267,1.869684,0.2920048,0.9891822,1.757509,0.3061311,1.307745,1.768787
2019-12-23 18:00:01:018,0.3045015,0.9490308,1.935765,0.3258454,1.290548,1.945369,0.3429155,1.617471,1.940756,0.3500545,1.773506,1.912467,0.1848997,1.517388,1.987235,0.128874,1.277913,2.023479,0.1261772,1.017751,1.904273,0.1403978,0.9567864,1.862594,0.512366,1.476484,1.90043,0.55341,1.226818,1.912247,0.430176,1.055694,1.771457,0.3684368,1.039419,1.770332,0.2241768,0.9547185,1.917133,0.1509894,0.4702766,1.800201,0.07589828,0.07082725,1.788373,0.1009794,0.08268225,1.677261,0.3723019,0.9495317,1.874653,0.3857812,0.4887267,1.870192,0.3741234,0.0559057,1.895871,0.3747929,0.0459851,1.818779,0.3392327,1.537701,1.944274,0.141859,0.8958021,1.839522,0.1129222,0.9152951,1.86615,0.2853052,0.9846953,1.750643,0.2986506,1.303825,1.761111
2019-12-23 18:00:01:061,0.3000548,0.9480314,1.93217,0.3188835,1.28987,1.941934,0.333574,1.61711,1.937526,0.3405718,1.772981,1.909624,0.1738986,1.517033,1.983487,0.1193227,1.274197,2.017846,0.11215,1.018187,1.888775,0.1385658,0.9985996,1.849752,0.5035481,1.477481,1.898926,0.5414777,1.227922,1.908116,0.4248112,1.053446,1.768254,0.3613025,1.047596,1.76606,0.2198264,0.9536997,1.913013,0.1496917,0.4662241,1.801332,0.07791887,0.07294118,1.807553,0.1108846,0.07649374,1.682667,0.3679727,0.9486143,1.871644,0.3839704,0.4873261,1.868564,0.3743806,0.04920614,1.894952,0.3748185,0.04062974,1.816616,0.3304536,1.537264,1.940991,0.08976975,0.9386307,1.804991,0.1030008,0.9111892,1.866778,0.2795814,0.9894118,1.74543,0.295764,1.311447,1.759056
2019-12-23 18:00:01:100,0.295213,0.9473404,1.928088,0.3110203,1.289664,1.937757,0.3227192,1.617398,1.933244,0.3299212,1.773421,1.906606,0.1636312,1.516505,1.977219,0.1095371,1.27332,2.013225,0.1056276,1.01785,1.88227,0.1330739,0.999371,1.844401,0.4941604,1.478628,1.89763,0.5333195,1.229857,1.906437,0.4028277,1.053497,1.761892,0.3388923,1.04382,1.761905,0.2146956,0.9529217,1.908054,0.14747,0.4615545,1.803181,0.07941114,0.08131564,1.809025,0.1117562,0.0777024,1.683377,0.3635919,0.9480476,1.868403,0.3822123,0.4873,1.866056,0.3748305,0.04384506,1.894849,0.3741657,0.03671145,1.81357,0.3203302,1.537432,1.936739,0.08398784,0.9566789,1.787672,0.1008951,0.9189591,1.861464,0.2591449,0.9832624,1.74332,0.2712213,1.305045,1.7589
2019-12-23 18:00:01:140,0.2850802,0.9465045,1.919165,0.2934751,1.288898,1.930164,0.2972103,1.616403,1.92728,0.3059866,1.772906,1.900644,0.1375867,1.51225,1.966944,0.08461603,1.267823,1.998667,0.1160123,1.108311,1.846292,0.1341671,1.013777,1.817429,0.4758369,1.480006,1.89548,0.51316,1.232304,1.901836,0.3717252,1.056838,1.754123,0.3218261,1.021631,1.754514,0.204114,0.951638,1.897007,0.142065,0.4529385,1.808453,0.08002649,0.1009969,1.803229,0.1034357,0.06043136,1.722792,0.3542566,0.9476836,1.86148,0.3773664,0.4883033,1.860919,0.3766641,0.05414498,1.892799,0.372021,0.04508483,1.817397,0.2968211,1.536524,1.930335,0.06813911,0.9735122,1.757686,0.06523974,0.9840254,1.7445,0.2445585,0.9647387,1.734225,0.2501613,1.283051,1.746073
2019-12-23 18:00:01:154,0.2850802,0.9465045,1.919165,0.2934751,1.288898,1.930164,0.2972103,1.616403,1.92728,0.3059866,1.772906,1.900644,0.1375867,1.51225,1.966944,0.08461603,1.267823,1.998667,0.1160123,1.108311,1.846292,0.1341671,1.013777,1.817429,0.4758369,1.480006,1.89548,0.51316,1.232304,1.901836,0.3717252,1.056838,1.754123,0.3218261,1.021631,1.754514,0.204114,0.951638,1.897007,0.142065,0.4529385,1.808453,0.08002649,0.1009969,1.803229,0.1034357,0.06043136,1.722792,0.3542566,0.9476836,1.86148,0.3773664,0.4883033,1.860919,0.3766641,0.05414498,1.892799,0.372021,0.04508483,1.817397,0.2968211,1.536524,1.930335,0.06813911,0.9735122,1.757686,0.06523974,0.9840254,1.7445,0.2445585,0.9647387,1.734225,0.2501613,1.283051,1.746073
2019-12-23 18:00:01:193,0.2778688,0.9470754,1.914296,0.2825857,1.289486,1.926043,0.2837428,1.616879,1.923963,0.2925573,1.772934,1.896719,0.1248001,1.512003,1.961782,0.07135281,1.26838,1.992033,0.03116367,1.073539,1.815202,0.09058455,1.011461,1.838957,0.4636249,1.481207,1.894349,0.4981953,1.235073,1.897697,0.3474659,1.065047,1.748098,0.3333807,1.018391,1.753886,0.1965939,0.9515619,1.89048,0.1389117,0.4517551,1.811924,0.07970534,0.08735871,1.806639,0.1094966,0.06540167,1.704491,0.3475239,0.9488363,1.858098,0.3731706,0.4892381,1.857538,0.377347,0.0777626,1.889802,0.3508457,0.0839504,1.744478,0.2838814,1.537039,1.926827,0.1005338,0.9589774,1.821335,0.07174316,0.990846,1.840461,0.2621782,0.9571906,1.734521,0.2568223,1.277697,1.735089
2019-12-23 18:00:01:227,0.2699144,0.9469558,1.90934,0.272729,1.290028,1.922042,0.2726736,1.618067,1.92066,0.2782989,1.773949,1.893529,0.1126063,1.51049,1.956343,0.06259923,1.260452,1.987794,0.04425615,1.058056,1.925182,0.09946577,1.026671,1.821971,0.4505712,1.483025,1.891781,0.4842831,1.23734,1.893323,0.344636,1.064929,1.746924,0.3379321,1.018988,1.753598,0.1887741,0.9512433,1.885049,0.1345465,0.4472973,1.816002,0.07904096,0.0819422,1.806516,0.1068237,0.06519377,1.704102,0.3398525,0.9489805,1.853774,0.3685838,0.486834,1.854864,0.3774123,0.06903946,1.88948,0.3711036,0.03887641,1.815352,0.2730722,1.538068,1.923375,0.04795991,1.058609,1.724225,0.0986248,0.9544389,1.807593,0.2798,0.9525396,1.744383,0.2605042,1.275199,1.725981
2019-12-23 18:00:01:268,0.2549244,0.9479313,1.90189,0.2521641,1.291691,1.914644,0.2468149,1.620408,1.912999,0.2527828,1.775654,1.887657,0.08974121,1.509589,1.946502,0.03845475,1.270887,1.974182,0.02908741,1.086483,1.863853,0.08260707,1.032255,1.81208,0.4286355,1.487774,1.887295,0.4566763,1.244636,1.884911,0.3422157,1.059555,1.743545,0.3082619,1.007239,1.747822,0.1734506,0.9520317,1.876552,0.1289585,0.4469073,1.81885,0.07580407,0.07046485,1.814522,0.1103829,0.07522416,1.695229,0.3257382,0.9501696,1.847365,0.3576661,0.4869568,1.847835,0.3771958,0.06853366,1.88859,0.3700895,0.0399549,1.814586,0.2485032,1.540245,1.915807,0.09665278,0.9749992,1.801731,0.05504411,0.9497049,1.828579,0.2730231,0.9598677,1.737536,0.2289865,1.26466,1.720604
2019-12-23 18:00:01:302,0.2478689,0.9478211,1.898701,0.2431231,1.291713,1.911324,0.2362849,1.620464,1.90947,0.2394812,1.775399,1.884838,0.07512573,1.508797,1.942151,0.0286586,1.261021,1.972423,0.02695224,1.06009,1.814113,0.0736768,1.01978,1.806832,0.4165408,1.488681,1.885029,0.4523225,1.244896,1.885178,0.3342046,1.059513,1.740235,0.2991458,1.005448,1.74672,0.1666466,0.9515434,1.873127,0.1261313,0.4473007,1.818363,0.07734114,0.06992292,1.81394,0.1099826,0.07566261,1.693104,0.3186869,0.9504715,1.844404,0.3522921,0.485623,1.845814,0.3785534,0.06496119,1.889262,0.3684001,0.03925991,1.813454,0.238294,1.540305,1.912334,0.09387821,0.9446114,1.783929,0.03510619,0.9868207,1.833684,0.2614776,0.9584291,1.735615,0.2219181,1.270438,1.719872
2019-12-23 18:00:01:338,0.2404894,0.9480329,1.895714,0.2337559,1.291671,1.907771,0.2251533,1.620034,1.90517,0.2279773,1.774848,1.880963,0.06412989,1.508857,1.938082,0.01703399,1.264243,1.967662,0.02412786,1.061596,1.813111,0.06622373,1.013484,1.803002,0.4031437,1.490227,1.882323,0.435075,1.245431,1.879772,0.3275799,1.059594,1.738521,0.2946768,1.006926,1.745073,0.1589729,0.951708,1.869433,0.1220159,0.4478217,1.816097,0.07947808,0.07008326,1.811198,0.09823279,0.05863988,1.703465,0.311868,0.9507393,1.842058,0.3459485,0.482917,1.843201,0.3779275,0.06223106,1.888107,0.3669762,0.03925824,1.809687,0.2275821,1.539986,1.908237,0.06929359,0.9492765,1.783742,0.03374315,0.9343867,1.821539,0.2572149,0.9604402,1.733261,0.2160663,1.270643,1.714784
2019-12-23 18:00:01:373,0.2336028,0.9486131,1.89267,0.2239051,1.292037,1.904807,0.2121685,1.620066,1.902351,0.2156892,1.776145,1.876937,0.0523496,1.508778,1.933968,-0.0005855672,1.274981,1.959396,0.01726132,1.050089,1.809015,0.0470164,0.994046,1.803996,0.3928094,1.4918,1.880757,0.4302055,1.245813,1.880466,0.3150822,1.051985,1.734235,0.2775357,0.9968081,1.742909,0.1527359,0.9518002,1.866205,0.1173582,0.4491762,1.813792,0.07751283,0.06349754,1.826743,0.1007344,0.08963466,1.691401,0.3045701,0.9518337,1.839205,0.3412994,0.4818221,1.841228,0.3786932,0.05968487,1.888314,0.3656183,0.03901207,1.807212,0.2153842,1.540113,1.905373,0.05131984,0.9325225,1.783468,0.01546282,0.9434913,1.796,0.2403843,0.9479519,1.733133,0.2021813,1.260589,1.712875
2019-12-23 18:00:01:386,0.2336028,0.9486131,1.89267,0.2239051,1.292037,1.904807,0.2121685,1.620066,1.902351,0.2156892,1.776145,1.876937,0.0523496,1.508778,1.933968,-0.0005855672,1.274981,1.959396,0.01726132,1.050089,1.809015,0.0470164,0.994046,1.803996,0.3928094,1.4918,1.880757,0.4302055,1.245813,1.880466,0.3150822,1.051985,1.734235,0.2775357,0.9968081,1.742909,0.1527359,0.9518002,1.866205,0.1173582,0.4491762,1.813792,0.07751283,0.06349754,1.826743,0.1007344,0.08963466,1.691401,0.3045701,0.9518337,1.839205,0.3412994,0.4818221,1.841228,0.3786932,0.05968487,1.888314,0.3656183,0.03901207,1.807212,0.2153842,1.540113,1.905373,0.05131984,0.9325225,1.783468,0.01546282,0.9434913,1.796,0.2403843,0.9479519,1.733133,0.2021813,1.260589,1.712875
2019-12-23 18:00:01:426,0.2262021,0.9489713,1.889409,0.2146207,1.292244,1.901862,0.2014363,1.620097,1.899741,0.2053567,1.776085,1.873318,0.04114493,1.50973,1.929539,-0.006609103,1.274814,1.956438,0.01732475,1.049028,1.80784,0.04417528,0.9825473,1.797564,0.3828448,1.49309,1.879944,0.4132267,1.253905,1.875399,0.3042668,1.053111,1.731203,0.2347542,1.00395,1.735067,0.145077,0.9521431,1.86207,0.1132651,0.4476199,1.812334,0.07898694,0.07598758,1.815867,0.1016604,0.06739879,1.698529,0.29772,0.952197,1.836733,0.3359387,0.4792266,1.839042,0.3794406,0.05818021,1.887958,0.3644463,0.03869903,1.806143,0.204964,1.540189,1.902677,0.00903574,0.9054235,1.697043,0.04545563,0.9347398,1.78686,0.1671469,0.9447735,1.725703,0.1605122,1.262723,1.720462
2019-12-23 18:00:01:460,0.2206219,0.9491748,1.887284,0.206349,1.292898,1.899443,0.1903952,1.621318,1.896937,0.1955426,1.775629,1.870594,0.02988131,1.509988,1.925381,-0.01663599,1.275622,1.951223,0.006336154,1.052441,1.80711,0.0411,1.008376,1.792037,0.3728275,1.494372,1.879514,0.405557,1.252836,1.875348,0.2959942,1.049195,1.729335,0.2294182,0.9982963,1.735402,0.1396471,0.9521012,1.859423,0.1089065,0.4491594,1.810029,0.08106935,0.08219624,1.808643,0.09890987,0.06105852,1.706514,0.2922118,0.9526382,1.835113,0.3326076,0.4781048,1.836429,0.3776504,0.0582726,1.887573,0.3639569,0.03993642,1.804133,0.1946141,1.541261,1.899978,0.000687896,0.9238923,1.772667,0.07767724,0.989058,1.750768,0.1658226,0.9391061,1.727641,0.1532877,1.259454,1.718377
2019-12-23 18:00:01:494,0.2089391,0.9490085,1.882258,0.1908293,1.293001,1.894237,0.1716011,1.621603,1.891511,0.1762219,1.774954,1.864473,0.01097896,1.510113,1.915441,-0.03204361,1.274625,1.940099,-0.003771432,1.050775,1.807623,0.03479778,0.9965746,1.782304,0.3548139,1.496083,1.87856,0.3912294,1.258092,1.876992,0.2803136,1.049332,1.724352,0.2142521,0.9984663,1.731847,0.127698,0.9516852,1.851888,0.102097,0.4503779,1.807242,0.0812511,0.079916,1.807118,0.09745681,0.0567497,1.715099,0.2811765,0.9527316,1.832338,0.3215644,0.4449916,1.831879,0.3740376,0.06167185,1.884292,0.3617355,0.0403769,1.805246,0.1765737,1.541513,1.894608,0.04206894,0.9034272,1.778956,0.07687993,1.032365,1.728568,0.1489725,0.9406185,1.726262,0.1376554,1.25939,1.712778
2019-12-23 18:00:01:528,0.2089391,0.9490085,1.882258,0.1908293,1.293001,1.894237,0.1716011,1.621603,1.891511,0.1762219,1.774954,1.864473,0.01097896,1.510113,1.915441,-0.03204361,1.274625,1.940099,-0.003771432,1.050775,1.807623,0.03479778,0.9965746,1.782304,0.3548139,1.496083,1.87856,0.3912294,1.258092,1.876992,0.2803136,1.049332,1.724352,0.2142521,0.9984663,1.731847,0.127698,0.9516852,1.851888,0.102097,0.4503779,1.807242,0.0812511,0.079916,1.807118,0.09745681,0.0567497,1.715099,0.2811765,0.9527316,1.832338,0.3215644,0.4449916,1.831879,0.3740376,0.06167185,1.884292,0.3617355,0.0403769,1.805246,0.1765737,1.541513,1.894608,0.04206894,0.9034272,1.778956,0.07687993,1.032365,1.728568,0.1489725,0.9406185,1.726262,0.1376554,1.25939,1.712778
